name,lat,lon,plt_id,max_age,pygp_pts,pygp_feature
83ceabfffffffff,-40.521482983135336,-74.27403974224245,290,550.0,"(0.206032, -0.731709, -0.649733)",<pygplates.pygplates.Feature object at 0x7f0ef7028b30>
83ceacfffffffff,-42.63253242743987,-73.93859537046279,291,550.0,"(0.203548, -0.706995, -0.677294)",<pygplates.pygplates.Feature object at 0x7f0ef7028ba0>
83ceadfffffffff,-42.156413868236406,-75.17472325122196,291,550.0,"(0.189682, -0.716637, -0.671157)",<pygplates.pygplates.Feature object at 0x7f0ef7028c10>
83ceaefffffffff,-42.03926248117432,-72.8920116106418,290,550.0,"(0.218479, -0.709824, -0.66964)",<pygplates.pygplates.Feature object at 0x7f0ef7028c80>
83ceb0fffffffff,-42.700694692067714,-68.27389769595332,290,550.0,"(0.27204, -0.682702, -0.678169)",<pygplates.pygplates.Feature object at 0x7f0ef7028cf0>
83ceb1fffffffff,-42.300193917442506,-69.47696167365221,290,550.0,"(0.259302, -0.692686, -0.673015)",<pygplates.pygplates.Feature object at 0x7f0ef7028d60>
83ceb2fffffffff,-42.08016476089471,-67.35905050959668,290,550.0,"(0.285717, -0.68501, -0.67017)",<pygplates.pygplates.Feature object at 0x7f0ef7028dd0>
83ceb3fffffffff,-41.68853956946567,-68.54046277828861,290,550.0,"(0.273202, -0.695002, -0.665081)",<pygplates.pygplates.Feature object at 0x7f0ef7028e40>
83ceb4fffffffff,-43.715530267538156,-67.99758049305521,290,550.0,"(0.270786, -0.670138, -0.691078)",<pygplates.pygplates.Feature object at 0x7f0ef7028eb0>
83ceb5fffffffff,-43.323862871154056,-69.22267852007806,290,550.0,"(0.258067, -0.680176, -0.686121)",<pygplates.pygplates.Feature object at 0x7f0ef7028f20>
83ceb6fffffffff,-43.08347763004681,-67.07142943130319,290,550.0,"(0.284536, -0.672655, -0.683063)",<pygplates.pygplates.Feature object at 0x7f0ef7028f90>
83cf02fffffffff,-52.06362857062976,-76.35742720363201,280,30.0,"(0.145006, -0.59744, -0.788694)",<pygplates.pygplates.Feature object at 0x7f0ef7029040>
83cf10fffffffff,-51.83689932514704,-73.54389792353022,291,550.0,"(0.17504, -0.592591, -0.786255)",<pygplates.pygplates.Feature object at 0x7f0ef70290b0>
83cf11fffffffff,-51.41598168868056,-75.031370379741,291,550.0,"(0.161086, -0.602499, -0.781694)",<pygplates.pygplates.Feature object at 0x7f0ef7029120>
83cf12fffffffff,-51.168699150661176,-72.29738496234702,291,550.0,"(0.190665, -0.597338, -0.778996)",<pygplates.pygplates.Feature object at 0x7f0ef7029190>
83cf13fffffffff,-50.76152227812707,-73.7574455875905,291,550.0,"(0.176927, -0.607302, -0.77452)",<pygplates.pygplates.Feature object at 0x7f0ef7029200>
83cf14fffffffff,-52.90956411392967,-73.32039392129644,291,550.0,"(0.173094, -0.5777, -0.797685)",<pygplates.pygplates.Feature object at 0x7f0ef7029270>
83cf15fffffffff,-52.49922735849059,-74.84306368144864,291,550.0,"(0.159172, -0.587595, -0.793345)",<pygplates.pygplates.Feature object at 0x7f0ef70292e0>
83cf16fffffffff,-52.233267853287735,-72.05019493798598,291,550.0,"(0.188747, -0.582638, -0.790511)",<pygplates.pygplates.Feature object at 0x7f0ef7029350>
83cf18fffffffff,-49.875611092865086,-76.65705739093488,291,550.0,"(0.148725, -0.627053, -0.764647)",<pygplates.pygplates.Feature object at 0x7f0ef70293c0>
83cf1afffffffff,-49.24352712846025,-75.38332637052267,291,550.0,"(0.164746, -0.631716, -0.757491)",<pygplates.pygplates.Feature object at 0x7f0ef7029430>
83cf1bfffffffff,-48.779718747927994,-76.79706145371377,291,550.0,"(0.150506, -0.641538, -0.752182)",<pygplates.pygplates.Feature object at 0x7f0ef70294a0>
83cf1cfffffffff,-50.97052042072177,-76.51066128453324,291,550.0,"(0.146891, -0.612348, -0.776822)",<pygplates.pygplates.Feature object at 0x7f0ef7029510>
83cf1efffffffff,-50.330479487471536,-75.21127572533914,291,550.0,"(0.162944, -0.617212, -0.769739)",<pygplates.pygplates.Feature object at 0x7f0ef7029580>
83cf32fffffffff,-53.97872930518608,-73.08622796700969,280,30.0,"(0.171093, -0.562647, -0.808799)",<pygplates.pygplates.Feature object at 0x7f0ef70295f0>
83cf33fffffffff,-53.579416976358566,-74.64575743099554,280,30.0,"(0.157206, -0.572517, -0.804681)",<pygplates.pygplates.Feature object at 0x7f0ef7029660>
83cf80fffffffff,-48.104103209330056,-69.1460221058031,291,550.0,"(0.237721, -0.624034, -0.744359)",<pygplates.pygplates.Feature object at 0x7f0ef70296d0>
83cf81fffffffff,-47.72211087458075,-70.49460594355324,291,550.0,"(0.224621, -0.634119, -0.739891)",<pygplates.pygplates.Feature object at 0x7f0ef7029740>
83cf82fffffffff,-47.436183489678236,-68.10483611424321,291,550.0,"(0.25224, -0.62762, -0.736524)",<pygplates.pygplates.Feature object at 0x7f0ef70297b0>
83cf83fffffffff,-47.064474188538505,-69.4270064136006,291,550.0,"(0.239365, -0.637733, -0.732121)",<pygplates.pygplates.Feature object at 0x7f0ef7029820>
83cf84fffffffff,-49.143019007172946,-68.85343971387186,291,550.0,"(0.235996, -0.610122, -0.756345)",<pygplates.pygplates.Feature object at 0x7f0ef7029890>
83cf85fffffffff,-48.77177191637635,-70.23000064240927,291,550.0,"(0.222924, -0.620214, -0.75209)",<pygplates.pygplates.Feature object at 0x7f0ef7029900>
83cf86fffffffff,-48.465006599631806,-67.7972209435942,291,550.0,"(0.250567, -0.613912, -0.748551)",<pygplates.pygplates.Feature object at 0x7f0ef7029970>
83cf88fffffffff,-46.259372482415046,-72.0684194458751,291,550.0,"(0.212867, -0.65781, -0.722477)",<pygplates.pygplates.Feature object at 0x7f0ef70299e0>
83cf89fffffffff,-45.825899519067576,-73.38486648441427,291,550.0,"(0.199256, -0.667746, -0.717226)",<pygplates.pygplates.Feature object at 0x7f0ef7029a50>
83cf8afffffffff,-45.62289030485669,-70.9927976296271,291,550.0,"(0.227778, -0.661246, -0.714752)",<pygplates.pygplates.Feature object at 0x7f0ef7029ac0>
83cf8bfffffffff,-45.20087318630711,-72.28645233240485,291,550.0,"(0.214388, -0.671217, -0.709581)",<pygplates.pygplates.Feature object at 0x7f0ef7029b30>
83cf8cfffffffff,-47.31892018953178,-71.84148028932326,291,550.0,"(0.211271, -0.644155, -0.735138)",<pygplates.pygplates.Feature object at 0x7f0ef7029ba0>
83cf8dfffffffff,-46.894487724519266,-73.18516429682057,291,550.0,"(0.197678, -0.654127, -0.730097)",<pygplates.pygplates.Feature object at 0x7f0ef7029c10>
83cf8efffffffff,-46.672227977126035,-70.74866883257155,291,550.0,"(0.226239, -0.647801, -0.72744)",<pygplates.pygplates.Feature object at 0x7f0ef7029c80>
83cf90fffffffff,-47.11146830600143,-65.8105477944953,291,550.0,"(0.278869, -0.620817, -0.732679)",<pygplates.pygplates.Feature object at 0x7f0ef7029cf0>
83cf91fffffffff,-46.76905518902152,-67.1046060570312,291,550.0,"(0.266476, -0.630979, -0.728599)",<pygplates.pygplates.Feature object at 0x7f0ef7029d60>
83cf92fffffffff,-46.43785726792291,-64.8763019190368,291,550.0,"(0.292591, -0.623944, -0.724627)",<pygplates.pygplates.Feature object at 0x7f0ef7029dd0>
83cf93fffffffff,-46.103676197985365,-66.14353693924184,291,550.0,"(0.280425, -0.634116, -0.720596)",<pygplates.pygplates.Feature object at 0x7f0ef7029e40>
83cf94fffffffff,-48.118585718621404,-65.46459479711537,291,550.0,"(0.277221, -0.607311, -0.744528)",<pygplates.pygplates.Feature object at 0x7f0ef7029eb0>
83cf95fffffffff,-47.78748983091975,-66.7835650979941,291,550.0,"(0.26486, -0.617475, -0.740658)",<pygplates.pygplates.Feature object at 0x7f0ef7029f20>
83cf96fffffffff,-47.43436228888992,-64.51968707287112,291,550.0,"(0.291003, -0.61064, -0.736503)",<pygplates.pygplates.Feature object at 0x7f0ef7029f90>
83cf98fffffffff,-45.37794654996046,-68.6850251996047,291,550.0,"(0.255329, -0.654378, -0.711756)",<pygplates.pygplates.Feature object at 0x7f0ef702a040>
83cf99fffffffff,-44.98610976327551,-69.95678598886305,291,550.0,"(0.242405, -0.664441, -0.706935)",<pygplates.pygplates.Feature object at 0x7f0ef702a0b0>
83cf9afffffffff,-44.73234636049241,-67.71097962362643,290,550.0,"(0.269441, -0.657323, -0.703796)",<pygplates.pygplates.Feature object at 0x7f0ef702a120>
83cf9bfffffffff,-44.35001948470883,-68.9588772820929,290,550.0,"(0.256742, -0.667403, -0.69904)",<pygplates.pygplates.Feature object at 0x7f0ef702a190>
83cf9cfffffffff,-46.40691442777874,-68.40054997027714,291,550.0,"(0.253828, -0.641113, -0.724255)",<pygplates.pygplates.Feature object at 0x7f0ef702a200>
83cf9dfffffffff,-46.0248917703584,-69.69705611614819,291,550.0,"(0.240927, -0.651207, -0.719642)",<pygplates.pygplates.Feature object at 0x7f0ef702a270>
83cf9efffffffff,-45.75042954217907,-67.41352529102922,291,550.0,"(0.268003, -0.644266, -0.716307)",<pygplates.pygplates.Feature object at 0x7f0ef702a2e0>
83cfa0fffffffff,-50.86734097828567,-69.66647569550379,291,550.0,"(0.219304, -0.59179, -0.775687)",<pygplates.pygplates.Feature object at 0x7f0ef702a350>
83cfa1fffffffff,-50.49609025640637,-71.10149801625921,291,550.0,"(0.206038, -0.601839, -0.771581)",<pygplates.pygplates.Feature object at 0x7f0ef702a3c0>
83cfa2fffffffff,-50.18045835321396,-68.54854226058708,291,550.0,"(0.234192, -0.596012, -0.768065)",<pygplates.pygplates.Feature object at 0x7f0ef702a430>
83cfa3fffffffff,-49.82043964798152,-69.95419485988945,291,550.0,"(0.221151, -0.606099, -0.764026)",<pygplates.pygplates.Feature object at 0x7f0ef702a4a0>
83cfa4fffffffff,-51.91170386341116,-69.3660697149151,291,550.0,"(0.217384, -0.577303, -0.787061)",<pygplates.pygplates.Feature object at 0x7f0ef702a510>
83cfa5fffffffff,-51.55205227009149,-70.83295973517431,291,550.0,"(0.204153, -0.587334, -0.783173)",<pygplates.pygplates.Feature object at 0x7f0ef702a580>
83cfa6fffffffff,-51.21565719106155,-68.2305539150769,291,550.0,"(0.232311, -0.581719, -0.779509)",<pygplates.pygplates.Feature object at 0x7f0ef702a5f0>
83cfa8fffffffff,-49.03320026411637,-72.76019468819436,291,550.0,"(0.194308, -0.626166, -0.75509)",<pygplates.pygplates.Feature object at 0x7f0ef702a660>
83cfa9fffffffff,-48.605815451090805,-74.15719870480575,291,550.0,"(0.180517, -0.636118, -0.750178)",<pygplates.pygplates.Feature object at 0x7f0ef702a6d0>
83cfaafffffffff,-48.37874240157892,-71.6050853539813,291,550.0,"(0.209599, -0.630265, -0.747552)",<pygplates.pygplates.Feature object at 0x7f0ef702a740>
83cfabfffffffff,-47.96385029927924,-72.977116518985,291,550.0,"(0.196028, -0.640263, -0.742723)",<pygplates.pygplates.Feature object at 0x7f0ef702a7b0>
83cfacfffffffff,-50.10174697501388,-72.53382529886866,291,550.0,"(0.192519, -0.611853, -0.767185)",<pygplates.pygplates.Feature object at 0x7f0ef702a820>
83cfadfffffffff,-49.68422784835623,-73.9616821432516,291,550.0,"(0.178753, -0.621817, -0.76249)",<pygplates.pygplates.Feature object at 0x7f0ef702a890>
83cfaefffffffff,-49.43805974223632,-71.35863965696359,291,550.0,"(0.207854, -0.616155, -0.759703)",<pygplates.pygplates.Feature object at 0x7f0ef702a900>
83cfb0fffffffff,-49.82082219125091,-66.1022385137004,291,550.0,"(0.261366, -0.589869, -0.764031)",<pygplates.pygplates.Feature object at 0x7f0ef702a970>
83cfb1fffffffff,-49.4926316049174,-67.4769900876724,291,550.0,"(0.248811, -0.600002, -0.760322)",<pygplates.pygplates.Feature object at 0x7f0ef702a9e0>
83cfb2fffffffff,-49.08302072715609,-65.0655699545941,291,550.0,"(0.276121, -0.593916, -0.755659)",<pygplates.pygplates.Feature object at 0x7f0ef702aa50>
83cfb3fffffffff,-48.80499352027978,-66.44969606677583,291,550.0,"(0.263156, -0.603767, -0.752472)",<pygplates.pygplates.Feature object at 0x7f0ef702aac0>
83cfb4fffffffff,-50.68361701313696,-65.57929184234978,291,550.0,"(0.261952, -0.576916, -0.773659)",<pygplates.pygplates.Feature object at 0x7f0ef702ab30>
83cfb5fffffffff,-50.518303803486745,-67.14337251852218,291,550.0,"(0.246974, -0.585906, -0.771828)",<pygplates.pygplates.Feature object at 0x7f0ef702aba0>
83cfb6fffffffff,-49.93050474967268,-64.52600027005572,291,550.0,"(0.276863, -0.581135, -0.765264)",<pygplates.pygplates.Feature object at 0x7f0ef702ac10>
83d16cfffffffff,-36.654036421920786,20.13833516012517,701,550.0,"(0.753208, 0.276207, -0.596982)",<pygplates.pygplates.Feature object at 0x7f0ef702ac80>
83d16dfffffffff,-36.79664380081431,21.460766989040092,701,550.0,"(0.745248, 0.292972, -0.598977)",<pygplates.pygplates.Feature object at 0x7f0ef702acf0>
83d890fffffffff,-41.16258628181849,142.98401463009782,850,320.0,"(-0.601122, 0.453241, -0.658198)",<pygplates.pygplates.Feature object at 0x7f0ef702ad60>
83d892fffffffff,-40.10162562138314,143.56101822364755,850,320.0,"(-0.615357, 0.454327, -0.644145)",<pygplates.pygplates.Feature object at 0x7f0ef702add0>
83d893fffffffff,-40.231280315683065,142.07403561567372,850,320.0,"(-0.602209, 0.469245, -0.645875)",<pygplates.pygplates.Feature object at 0x7f0ef702ae40>
83d894fffffffff,-42.08690162931432,143.9205144454903,850,320.0,"(-0.599789, 0.437045, -0.670257)",<pygplates.pygplates.Feature object at 0x7f0ef702aeb0>
83d896fffffffff,-41.024125880067935,144.49352908799946,850,320.0,"(-0.614146, 0.438171, -0.656377)",<pygplates.pygplates.Feature object at 0x7f0ef702af20>
83d8b2fffffffff,-43.00300501206327,144.8841888682899,850,320.0,"(-0.598211, 0.420677, -0.682037)",<pygplates.pygplates.Feature object at 0x7f0ef702af90>
83d8b6fffffffff,-43.90967191101243,145.8756686618579,850,320.0,"(-0.596391, 0.404157, -0.693523)",<pygplates.pygplates.Feature object at 0x7f0ef702c040>
83da80fffffffff,-45.067774928272016,169.9485324614488,807,83.0,"(-0.69543, 0.123267, -0.707943)",<pygplates.pygplates.Feature object at 0x7f0ef702c0b0>
83da81fffffffff,-45.53337859918069,168.48893858163504,807,83.0,"(-0.686404, 0.139788, -0.713659)",<pygplates.pygplates.Feature object at 0x7f0ef702c120>
83da82fffffffff,-43.94886202165219,170.14080572255077,807,83.0,"(-0.709327, 0.123277, -0.694016)",<pygplates.pygplates.Feature object at 0x7f0ef702c190>
83da83fffffffff,-44.41531940854316,168.7075468319314,807,83.0,"(-0.700457, 0.139869, -0.699854)",<pygplates.pygplates.Feature object at 0x7f0ef702c200>
83da85fffffffff,-46.180223175335726,169.7496994362697,807,83.0,"(-0.681342, 0.12321, -0.721521)",<pygplates.pygplates.Feature object at 0x7f0ef702c270>
83da86fffffffff,-44.586584833271196,171.3762811383514,807,83.0,"(-0.704139, 0.106789, -0.701986)",<pygplates.pygplates.Feature object at 0x7f0ef702c2e0>
83da8cfffffffff,-45.98216193545837,166.99837894989807,807,83.0,"(-0.677068, 0.156334, -0.719123)",<pygplates.pygplates.Feature object at 0x7f0ef702c350>
83da8dfffffffff,-46.41291966227925,165.47793811361694,807,83.0,"(-0.667429, 0.172883, -0.724327)",<pygplates.pygplates.Feature object at 0x7f0ef702c3c0>
83da8efffffffff,-44.86583907585857,167.24410765191425,807,83.0,"(-0.691268, 0.156493, -0.705449)",<pygplates.pygplates.Feature object at 0x7f0ef702c430>
83da90fffffffff,-42.343703477486606,171.7044789078821,806,600.0,"(-0.731384, 0.106639, -0.673576)",<pygplates.pygplates.Feature object at 0x7f0ef702c4a0>
83da91fffffffff,-42.824326451218774,170.32683445034493,806,600.0,"(-0.723013, 0.123238, -0.679753)",<pygplates.pygplates.Feature object at 0x7f0ef702c510>
83da92fffffffff,-41.21551904071483,171.86075886938835,806,600.0,"(-0.744659, 0.106501, -0.658893)",<pygplates.pygplates.Feature object at 0x7f0ef702c580>
83da94fffffffff,-42.97299891481814,172.91371232693177,807,83.0,"(-0.726086, 0.0902623, -0.681654)",<pygplates.pygplates.Feature object at 0x7f0ef702c5f0>
83da95fffffffff,-43.467679659712466,171.54307096814074,807,83.0,"(-0.717871, 0.106735, -0.687945)",<pygplates.pygplates.Feature object at 0x7f0ef702c660>
83da96fffffffff,-41.850405868559776,173.05136960615854,806,600.0,"(-0.739418, 0.0901163, -0.667188)",<pygplates.pygplates.Feature object at 0x7f0ef702c6d0>
83da9cfffffffff,-43.29107457269159,168.9190177787168,806,600.0,"(-0.714309, 0.139896, -0.685705)",<pygplates.pygplates.Feature object at 0x7f0ef702c740>
83daa8fffffffff,-47.74760262609661,168.02884257610935,807,83.0,"(-0.657775, 0.139468, -0.74019)",<pygplates.pygplates.Feature object at 0x7f0ef702c7b0>
83daa9fffffffff,-48.191203608595735,166.48110253833363,807,83.0,"(-0.648176, 0.155839, -0.745374)",<pygplates.pygplates.Feature object at 0x7f0ef702c820>
83daaafffffffff,-46.64441057057661,168.2628321913225,807,83.0,"(-0.67217, 0.139654, -0.727107)",<pygplates.pygplates.Feature object at 0x7f0ef702c890>
83daabfffffffff,-47.09088650521133,166.7441886365563,807,83.0,"(-0.662697, 0.156115, -0.732435)",<pygplates.pygplates.Feature object at 0x7f0ef702c900>
83dab3fffffffff,-44.09105996045151,172.77150108864677,807,83.0,"(-0.712527, 0.0903731, -0.695801)",<pygplates.pygplates.Feature object at 0x7f0ef702c970>
83de08fffffffff,-52.646210036131876,-53.92007815868961,296,170.0,"(0.357314, -0.490361, -0.794904)",<pygplates.pygplates.Feature object at 0x7f0ef702c9e0>
83de09fffffffff,-51.80899021768429,-54.79915577919094,296,170.0,"(0.356407, -0.505223, -0.785954)",<pygplates.pygplates.Feature object at 0x7f0ef702ca50>
83de0afffffffff,-52.58784833303852,-52.14164240732191,296,170.0,"(0.372857, -0.479675, -0.794286)",<pygplates.pygplates.Feature object at 0x7f0ef702cac0>
83de0bfffffffff,-51.763279065005875,-53.066319058610915,296,170.0,"(0.371898, -0.494716, -0.78546)",<pygplates.pygplates.Feature object at 0x7f0ef702cb30>
83de0dfffffffff,-52.67783489264609,-55.69709031099318,296,170.0,"(0.341689, -0.500843, -0.795239)",<pygplates.pygplates.Feature object at 0x7f0ef702cba0>
83de19fffffffff,-52.50271807872833,-50.36520574884687,296,170.0,"(0.3883, -0.468794, -0.793382)",<pygplates.pygplates.Feature object at 0x7f0ef702cc10>
83de1bfffffffff,-52.39092164004592,-48.594167870107356,298,550.0,"(0.403626, -0.45773, -0.792193)",<pygplates.pygplates.Feature object at 0x7f0ef702cc80>
83de29fffffffff,-53.53787818300439,-58.457494021157515,296,170.0,"(0.310892, -0.506486, -0.80425)",<pygplates.pygplates.Feature object at 0x7f0ef702ccf0>
83de2bfffffffff,-53.54914324697128,-56.641900843025844,296,170.0,"(0.326696, -0.49625, -0.804367)",<pygplates.pygplates.Feature object at 0x7f0ef702cd60>
83de40fffffffff,-49.329311213649476,-58.78042862529668,288,160.0,"(0.337794, -0.557334, -0.758468)",<pygplates.pygplates.Feature object at 0x7f0ef702cdd0>
83de41fffffffff,-48.51374074453227,-59.45838858378478,288,160.0,"(0.336628, -0.570534, -0.749115)",<pygplates.pygplates.Feature object at 0x7f0ef702ce40>
83de42fffffffff,-49.33735698768403,-57.181637919828475,288,160.0,"(0.353155, -0.547603, -0.758559)",<pygplates.pygplates.Feature object at 0x7f0ef702ceb0>
83de43fffffffff,-48.529393102525454,-57.89999246082136,288,160.0,"(0.351911, -0.560994, -0.749296)",<pygplates.pygplates.Feature object at 0x7f0ef702cf20>
83de44fffffffff,-50.131620570013325,-59.700712998667306,288,160.0,"(0.323409, -0.553463, -0.767519)",<pygplates.pygplates.Feature object at 0x7f0ef702cf90>
83de45fffffffff,-49.299418574370364,-60.37052060423362,288,160.0,"(0.322394, -0.566837, -0.758128)",<pygplates.pygplates.Feature object at 0x7f0ef702d040>
83de46fffffffff,-50.15416216142671,-58.0679018962034,288,160.0,"(0.338888, -0.543767, -0.767771)",<pygplates.pygplates.Feature object at 0x7f0ef702d0b0>
83de48fffffffff,-46.9410580845632,-59.23729178339526,290,550.0,"(0.349216, -0.586683, -0.730652)",<pygplates.pygplates.Feature object at 0x7f0ef702d120>
83de49fffffffff,-46.16166091564063,-59.86038642411098,290,550.0,"(0.347774, -0.598986, -0.721297)",<pygplates.pygplates.Feature object at 0x7f0ef702d190>
83de4bfffffffff,-46.17739229653034,-58.40539253533784,290,550.0,"(0.362767, -0.589794, -0.721487)",<pygplates.pygplates.Feature object at 0x7f0ef702d200>
83de4cfffffffff,-47.707985342357865,-60.10406087032174,291,550.0,"(0.335396, -0.583367, -0.739725)",<pygplates.pygplates.Feature object at 0x7f0ef702d270>
83de4dfffffffff,-46.91250727384162,-60.71954550971026,290,550.0,"(0.334101, -0.595837, -0.730311)",<pygplates.pygplates.Feature object at 0x7f0ef702d2e0>
83de4efffffffff,-47.73045277446377,-58.5844917553698,291,550.0,"(0.350597, -0.57402, -0.739989)",<pygplates.pygplates.Feature object at 0x7f0ef702d350>
83de50fffffffff,-50.13009073605004,-54.78094388198386,288,160.0,"(0.369694, -0.523705, -0.767502)",<pygplates.pygplates.Feature object at 0x7f0ef702d3c0>
83de51fffffffff,-49.32324932483478,-55.57658332158409,288,160.0,"(0.36846, -0.537651, -0.758399)",<pygplates.pygplates.Feature object at 0x7f0ef702d430>
83de52fffffffff,-50.08301520295707,-53.13214509482188,296,170.0,"(0.384988, -0.513355, -0.766975)",<pygplates.pygplates.Feature object at 0x7f0ef702d4a0>
83de53fffffffff,-49.28677448772546,-53.96775798432558,288,160.0,"(0.383694, -0.527484, -0.757984)",<pygplates.pygplates.Feature object at 0x7f0ef702d510>
83de54fffffffff,-50.97788049324392,-55.63384500794513,288,160.0,"(0.355408, -0.519718, -0.776903)",<pygplates.pygplates.Feature object at 0x7f0ef702d580>
83de55fffffffff,-50.153746275461096,-56.42709624944882,288,160.0,"(0.354322, -0.533845, -0.767767)",<pygplates.pygplates.Feature object at 0x7f0ef702d5f0>
83de56fffffffff,-50.94371373369866,-53.945103015444886,296,170.0,"(0.370842, -0.509393, -0.776527)",<pygplates.pygplates.Feature object at 0x7f0ef702d660>
83de5cfffffffff,-48.52393652337084,-56.334567765229494,288,160.0,"(0.367145, -0.551231, -0.749232)",<pygplates.pygplates.Feature object at 0x7f0ef702d6d0>
83de5dfffffffff,-47.73281370069071,-57.05726114785174,288,160.0,"(0.365754, -0.564446, -0.740016)",<pygplates.pygplates.Feature object at 0x7f0ef702d740>
83de5efffffffff,-48.497130285094,-54.764416333216765,288,160.0,"(0.382313, -0.54125, -0.748923)",<pygplates.pygplates.Feature object at 0x7f0ef702d7b0>
83de60fffffffff,-50.873924559114045,-62.31787376486138,288,160.0,"(0.293154, -0.5588, -0.775759)",<pygplates.pygplates.Feature object at 0x7f0ef702d820>
83de61fffffffff,-50.01927671660689,-62.93217103062128,288,160.0,"(0.29238, -0.572153, -0.766261)",<pygplates.pygplates.Feature object at 0x7f0ef702d890>
83de62fffffffff,-50.93529259986612,-60.66310491935256,288,160.0,"(0.308762, -0.549377, -0.776435)",<pygplates.pygplates.Feature object at 0x7f0ef702d900>
83de63fffffffff,-50.086501359360724,-61.32295924738797,288,160.0,"(0.3079, -0.562927, -0.767014)",<pygplates.pygplates.Feature object at 0x7f0ef702d970>
83de64fffffffff,-51.66054131847939,-63.3575285212334,288,160.0,"(0.278165, -0.554455, -0.784349)",<pygplates.pygplates.Feature object at 0x7f0ef702d9e0>
83de65fffffffff,-50.789817708030654,-63.95741435145229,288,160.0,"(0.277546, -0.567982, -0.774832)",<pygplates.pygplates.Feature object at 0x7f0ef702da50>
83de66fffffffff,-51.73921436764154,-61.66997994981571,288,160.0,"(0.293861, -0.545074, -0.7852)",<pygplates.pygplates.Feature object at 0x7f0ef702dac0>
83de68fffffffff,-48.420490414467785,-62.545216775741224,291,550.0,"(0.305979, -0.588914, -0.748035)",<pygplates.pygplates.Feature object at 0x7f0ef702db30>
83de69fffffffff,-47.604159618154,-63.112049854444415,291,550.0,"(0.304927, -0.601358, -0.738504)",<pygplates.pygplates.Feature object at 0x7f0ef702dba0>
83de6afffffffff,-48.47730469861131,-61.00751639765119,291,550.0,"(0.321312, -0.579842, -0.748693)",<pygplates.pygplates.Feature object at 0x7f0ef702dc10>
83de6bfffffffff,-47.66575042237476,-61.61390726064517,291,550.0,"(0.320167, -0.592481, -0.739229)",<pygplates.pygplates.Feature object at 0x7f0ef702dc80>
83de6cfffffffff,-49.175756430563055,-63.51528807687926,291,550.0,"(0.291542, -0.585133, -0.756719)",<pygplates.pygplates.Feature object at 0x7f0ef702dcf0>
83de6dfffffffff,-48.34377835645936,-64.06942799331077,291,550.0,"(0.290644, -0.597745, -0.747146)",<pygplates.pygplates.Feature object at 0x7f0ef702dd60>
83de6efffffffff,-49.24807419061069,-61.949558881505894,291,550.0,"(0.306971, -0.576105, -0.757543)",<pygplates.pygplates.Feature object at 0x7f0ef702ddd0>
83de71fffffffff,-50.97336496001687,-58.995689395114795,288,160.0,"(0.324351, -0.539718, -0.776853)",<pygplates.pygplates.Feature object at 0x7f0ef702de40>
83de72fffffffff,-51.829168168478915,-56.52903653706721,288,160.0,"(0.34084, -0.515521, -0.786172)",<pygplates.pygplates.Feature object at 0x7f0ef702deb0>
83de73fffffffff,-50.98768052100178,-57.3183337931819,288,160.0,"(0.339905, -0.529829, -0.777011)",<pygplates.pygplates.Feature object at 0x7f0ef702df20>
83de74fffffffff,-52.661663741580604,-59.233273928582314,288,160.0,"(0.310262, -0.521157, -0.795068)",<pygplates.pygplates.Feature object at 0x7f0ef702df90>
83de76fffffffff,-52.68288776574859,-57.469272562659675,288,160.0,"(0.325999, -0.511111, -0.795292)",<pygplates.pygplates.Feature object at 0x7f0ef702e040>
83de88fffffffff,-51.683694957033794,-41.62908033668785,298,550.0,"(0.463428, -0.411871, -0.7846)",<pygplates.pygplates.Feature object at 0x7f0ef702e0b0>
83de89fffffffff,-50.956359959034835,-42.78239236041209,298,550.0,"(0.462317, -0.427846, -0.776666)",<pygplates.pygplates.Feature object at 0x7f0ef702e120>
83de8bfffffffff,-50.736211240425504,-41.11501421868255,298,550.0,"(0.476815, -0.416172, -0.77424)",<pygplates.pygplates.Feature object at 0x7f0ef702e190>
83de8cfffffffff,-52.642114149353134,-42.17279886527683,298,550.0,"(0.449708, -0.407381, -0.794861)",<pygplates.pygplates.Feature object at 0x7f0ef702e200>
83de8dfffffffff,-51.89853215860171,-43.3462984851325,298,550.0,"(0.448734, -0.423551, -0.786919)",<pygplates.pygplates.Feature object at 0x7f0ef702e270>
83dec4fffffffff,-49.80104262587987,-48.1971039597119,298,550.0,"(0.430234, -0.481141, -0.763808)",<pygplates.pygplates.Feature object at 0x7f0ef702e2e0>
83dec6fffffffff,-49.660590338267,-46.564842204160165,298,550.0,"(0.44505, -0.470049, -0.762223)",<pygplates.pygplates.Feature object at 0x7f0ef702e350>
83ded0fffffffff,-49.31189453715184,-43.33491964013604,298,550.0,"(0.474192, -0.447402, -0.75827)",<pygplates.pygplates.Feature object at 0x7f0ef702e3c0>
83ded4fffffffff,-50.22716978230232,-43.88635249705179,298,550.0,"(0.461075, -0.443491, -0.768587)",<pygplates.pygplates.Feature object at 0x7f0ef702e430>
83ded5fffffffff,-49.49739397586458,-44.94329308551798,298,550.0,"(0.459708, -0.458799, -0.760376)",<pygplates.pygplates.Feature object at 0x7f0ef702e4a0>
83ded6fffffffff,-50.02487397527617,-42.24839079072724,298,550.0,"(0.475569, -0.431952, -0.766323)",<pygplates.pygplates.Feature object at 0x7f0ef702e510>
